"Year","mm","region","FCI","age_bottom","temp_bottom","nh4_bottom","CHLA","sal_strat","hypoxia_area","nsamples","region2","oxygen_bottom","salinity_.bottom","Period","depth"
2006,5,"SH",59.1572060225,43.03845,15.0447,0.00255,2.26545,1.59705,19.70495,24,"basin",4.08005,33.37625,"2005-07","NS"
2006,5,"SR",60.389981902,44.216,15.6416,0.00725,3.7206,0.0773,0,10,"river",7.0145,39.0572,"2005-07","NS"
2006,5,"WP",62.407749765,38.9542,14.41655,-0.0011,1.53805,0.077175,0,8,"basin",8.156225,32.755975,"2005-07","NS"
2006,8,"EP",74.6587135025,53.6299,13.3896,0.025,11.46145,1.0939,0,4,"basin",8.5011,28.44325,"2005-07","NS"
2006,8,"LM",60.838614955,15.7786,13.097,0.0327,10.0883,0.9934,0,6,"river",9.4943,8.4565,"2005-07","NS"
2006,8,"NH",64.2644499225,57.8403,15.1298,0.0132,2.6498,2.0828,0,8,"basin",7.9061,31.3925,"2005-07","NS"
2006,8,"SH",65.87128057625,56.1582,14.2935,0.06865,3.4632,2.32235,0.8717,24,"basin",9.31175,16.83215,"2005-07","NS"
2006,8,"SR",55.730331235,48.0107,13.1184,0.0343,12.5617,0.678,0,6,"river",9.2945,16.0881,"2005-07","NS"
2006,8,"WP",69.401082095,48.8808666666667,14.5305333333333,0.0150333333333333,2.82303333333333,2.33456666666667,0.122,6,"basin",8.4541,30.6133666666667,"2005-07","NS"
2006,9,"EP",66.4585428075,44.40095,15.49355,0.0346,5.9765,1.1389,0.0417,4,"basin",8.893,22.00155,"2005-07","NS"
2006,9,"LM",64.9154484066667,14.865,14.6853,0.0333,4.3851,2.0148,0,6,"river",8.834,6.5184,"2005-07","NS"
2006,9,"NH",59.53279024125,53.9055,13.377,0.016,5.9875,0.6483,0,8,"basin",8.6208,26.6008,"2005-07","NS"
2006,9,"SR",63.966720146,20.6353,14.2635,0.0875,6.5416,0.5559,0,5,"river",9.3079,4.101,"2005-07","NS"
2006,9,"WP",73.354779775,40.2466,15.8674,0.0175,4.5262,0.8655,0,2,"basin",8.3899,26.9424,"2005-07","NS"
2007,1,"NH",67.7242133275,56.7941,23.6009,0.025,21.4949,0.3228,6.4593,8,"basin",6.5768,40.4271,"2005-07","NS"
2007,1,"SH",59.0600082858333,142.2986,24.8016,0.0071,51.4395,0.9482,23.6098,12,"basin",5.7792,45.5946,"2005-07","NS"
2007,1,"WP",67.9149384225,70.4443,25.2045,0.0462,21.6342,1.7876,25.7031,4,"basin",5.4778,43.6516,"2005-07","NS"
2007,2,"EP",56.05541714,89.1666,27.2186,0.1111,61.4041,0.2664,34.1541,2,"basin",5.5927,45.9201,"2005-07","NS"
2007,2,"LM",70.7032714066667,83.4115,27.8133,0.1163,98.8265,2.9795,18.8545,6,"river",5.6923,38.5512,"2005-07","NS"
2007,2,"SR",74.28431256,80.9404,27.5761,0.2728,58.7536,0.3598,29.6196,6,"river",4.8843,44.0571,"2005-07","NS"
2007,3,"EP",63.128226645,82.40515,26.99125,0.0958,71.8589,0.1493,33.70475,4,"basin",5.03975,45.99595,"2005-07","NS"
2007,3,"LM",57.6169133416667,86.2222,27.9488,0.0924,81.4062,1.4286,12.8474,6,"river",5.589,41.7914,"2005-07","NS"
2007,3,"NH",67.28492437875,76.2172,24.0177,0.0185,29.8157,0.7347,5.9825,8,"basin",6.2474,43.5372,"2005-07","NS"
2007,3,"SH",59.2256023775,159.5,26.0789,0.0849,85.4662,0.7828,21.59065,12,"basin",5.76885,50.4595,"2005-07","NS"
2007,3,"SR",62.2051099466667,95.6524,28.1418,0.1759,119.1675,0.2362,24.472,6,"river",4.4556,48.3979,"2005-07","NS"
2007,3,"WP",68.2278408375,67.3372,24.4253,0.05795,29.32245,0.42845,19.55795,4,"basin",6.1876,44.22655,"2005-07","NS"
2008,7,"EP",62.7808799533333,43.6591,11.3625,0.0082,1.7575,3.2517,0,6,"basin",8.8006,25.8634,"2008-10","NS"
2008,7,"NH",73.31166884,32.0267333333333,13.2787,0.0233666666666667,1.22213333333333,1.84163333333333,0,6,"basin",8.03793333333333,29.6874666666667,"2008-10","NS"
2008,7,"SH",71.639386855,37.4241833333333,11.9913333333333,0.0853,1.94261666666667,2.58821666666667,0.0366333333333333,6,"basin",8.19061666666667,15.7171666666667,"2008-10","NS"
2008,7,"WP",73.00653842,38.0542666666667,12.1319,0.00671666666666667,1.64505,1.59015,0,6,"basin",8.5484,28.5617333333333,"2008-10","NS"
2008,10,"EP",78.27369237125,45.4124,16.3782,0.0384,2.9132,0.3709,0,8,"basin",9.0019,25.2295,"2008-10","NS"
2008,10,"NH",70.25513429375,35.144375,15.370725,0.0167,1.486775,0.781275,0,8,"basin",8.486125,29.23505,"2008-10","NS"
2008,10,"SH",63.5203562425,44.8411,15.8645,0.0112,1.937,0.3009,0,8,"basin",9.2251,19.3092,"2008-10","NS"
2008,10,"WP",73.120623445,36.8743,16.3716,0.0222,1.9614,1.3958,0,8,"basin",8.5211,29.0207,"2008-10","NS"
2009,1,"EP",63.190909975,78.8871,21.1498,0.1359,62.8716,0.3539,18.5348,8,"basin",6.6825,41.393,"2008-10","NS"
2009,1,"NH",69.07756584625,45.911,25.409025,0.0509125,21.1129875,-0.002225,2.6266625,8,"basin",5.6653625,39.1248,"2008-10","NS"
2009,1,"SH",67.071803655,98.468,24.2344,0.0761,81.4803,0.5194,16.6426,8,"basin",6.3074,38.0203,"2008-10","NS"
2009,1,"WP",69.49057585,49.8476,26.3429,0.0699,29.4012,0.0047,12.2207,8,"basin",5.6109,39.4449,"2008-10","NS"
2009,4,"EP",61.14963254125,5.4279,18.3486,0.0274,2.7002,0.0457,24.041,8,"basin",4.6928,40.0648,"2008-10","NS"
2009,4,"NH",73.62785911125,3.227025,18.569325,0.03945,7.093425,0.816675,0,8,"basin",7.7397,41.28975,"2008-10","NS"
2009,4,"SH",64.65357125,0,19.921,0.0678,9.2784,0.6582125,0,8,"basin",7.2701,43.2231,"2008-10","NS"
2009,4,"WP",76.04627078875,4.3549,18.5724,0.0194,4.5181,0.0562,10.0043,8,"basin",8.3281,38.2185,"2008-10","NS"
2009,7,"EP",58.37833876,41.0224,11.8771,0.0272,1.9327,2.7882,0,8,"basin",8.4044,29.8991,"2008-10","NS"
2009,7,"NH",69.50617921375,41.7291,13.0588,0.0184,1.5194,1e-04,0,8,"basin",8.305,33.0912,"2008-10","NS"
2009,7,"SH",72.06252340875,49.1683,12.6904,0.0621,1.9444,0.7051,0.0177,8,"basin",8.728,22.6909,"2008-10","NS"
2009,7,"WP",59.62561862375,35.4105,12.332,0.019,2.046,0.8656,0,8,"basin",8.449,31.112,"2008-10","NS"
2009,10,"EP",59.12551475125,29.9153,15.98,0.0251,3.8986,1.4433,0,8,"basin",8.6261,16.2808,"2008-10","NS"
2009,10,"NH",63.1741534575,20.111,18.398,0.0143,3.8919,2.0797,0,8,"basin",7.9945,26.8699,"2008-10","NS"
2009,10,"SH",48.984023365,27.8429,19.7578,0.0322,4.3984,0.5587,0.0385,8,"basin",9.6033,13.8345,"2008-10","NS"
2009,10,"WP",60.27082541875,24.9431,17.4343,0.0236,3.2036,1.6495,0.5846,8,"basin",7.856,22.1622,"2008-10","NS"
2010,1,"EP",64.11088988,72.1666,24.9532,0.1217,71.8608,0.3326,21.3191,8,"basin",7.8374,41.919,"2008-10","NS"
2010,1,"NH",65.86190014125,55.36565,21.936475,0.041475,22.4041,0.0118,2.612175,8,"basin",6.630975,39.464125,"2008-10","NS"
2010,1,"SH",70.418399565,95.63725,20.6975,0.08795,69.3715,0.4475,15.8825,8,"basin",5.88105,40.16955,"2008-10","NS"
2010,1,"WP",67.15915200625,52.3248,22.627,0.0524,54.3192,-0.0019,11.9995,8,"basin",5.7809,42.0011,"2008-10","NS"
2010,4,"EP",61.31132729125,78.1366,20.3331,0.1334,55.2525,2.7043,38.268,8,"basin",5.2583,43.7764,"2008-10","NS"
2010,4,"NH",75.4741506575,56.4255,18.8055,0.0259,30.8725,1.2271,4.5501,8,"basin",6.9938,40.8534,"2008-10","NS"
2010,4,"SH",69.28806905625,124.1523,17.0595,0.0647,56.8618,1.5534,10.9245,8,"basin",6.0595,45.4729,"2008-10","NS"
2010,4,"WP",62.07713266125,61.0959875,18.1457,0.043275,35.8286625,0.3450875,14.1204875,8,"basin",6.591,41.1333875,"2008-10","NS"
2016,5,"EP",67.435049715,36.2353,15.6226,0.0045,2.8635,0.7846,4.1845,4,"basin",10.0445,38.4387,"2016-18","NS"
2016,5,"LM",60.505888155,37.4902,16.2927,0.0103,1.8698,2.4365,0,4,"river",5.7828,31.9544,"2016-18","NS"
2016,5,"SR",67.4274817225,35.0367,15.0993,0.0075,3.5201,0.1474,0,4,"river",6.296,36.3495,"2016-18","NS"
2016,5,"UM",56.3877023425,16.0092,21.2743,0.0276,3.1741,2.5716,0.5891,4,"river",1.7525,29.3155,"2016-18","NS"
2016,5,"WP",62.456991205,37.9474,18.3038,0.0039,1.1733,0.0171,0,4,"basin",8.0691,37.3019,"2016-18","NS"
2016,6,"NH",65.2840115275,43.2057,14.8453,0.0064,1.1492,0.4882,0,4,"basin",9.4518,38.2215,"2016-18","NS"
2016,6,"SH",64.970508565,51.7499,15.575,0.0393,1.9907,4.0103,15.5618,4,"basin",9.2307,39.097,"2016-18","NS"
2016,7,"EP",58.6558516225,56.2344,12.6018,0.0185,5.1051,3.1483,0,4,"basin",8.7803,30.4674,"2016-18","NS"
2016,7,"LM",55.6038164175,40.9399,12.0402,0.0171,1.5643,11.1554,0,4,"river",7.5233,23.5434,"2016-18","NS"
2016,7,"SR",56.7748757525,66.7977,12.2571,0.0165,5.2989,0.4743,0,4,"river",5.9702,18.3518,"2016-18","NS"
2016,7,"UM",67.0524158975,6.3341,12.4604,0.0358,3.1741,2.4129,0.398,4,"river",10.4717,5.9804,"2016-18","NS"
2016,7,"WP",56.58842244,56.8932,13.3395,0.0405,1.1848,1.957,0,4,"basin",8.2911,31.7425,"2016-18","NS"
2016,8,"NH",60.1632298175,50.9373,13.2548,0.0096,1.3391,0.2088,0,4,"basin",6.6134,33.1052,"2016-18","NS"
2016,8,"SH",44.724105885,69.9711,11.3111,0.0488,2.5915,2.2138,2.7046,4,"basin",6.8753,29.9721,"2016-18","NS"
2016,10,"EP",54.3713193375,45.369,19.2217,0.0641,125.629,1.7138,5.8312,4,"basin",10.6157,30.1944,"2016-18","NS"
2016,10,"LM",58.7242352975,37.7278,19.343,0.0161,101.9792,4.2481,1.5391,4,"river",6.6716,19.2373,"2016-18","NS"
2016,10,"SH",62.3431080975,51.8207,21.8006,0.0473,62.1114,2.6768,5.5883,4,"basin",14.1773,28.9343,"2016-18","NS"
2016,10,"SR",60.594215005,33.8777,19.6403,0.0351,35.5829,2.4505,0,4,"river",6.1498,3.1388,"2016-18","NS"
2016,10,"UM",47.4244926675,2.7875,534425.4014,0.0229,7.4099,1.7768,0.1603,4,"river",13.3049,3.4888,"2016-18","NS"
2016,10,"WP",54.92430863,31.1933,17.9961,0.046,96.4048,2.1059,3.6006,4,"basin",7.6648,30.7676,"2016-18","NS"
2016,11,"NH",64.94834514,33.0633,21.0925,0.0019,38.8209,0.6496,0,4,"basin",7.7585,31.2665,"2016-18","NS"
2017,2,"EP",62.347113345,94.951,23.5077,0.1303,59.5291,0.2541,29.9608,4,"basin",6.7514,39.426,"2016-18","NS"
2017,2,"NH",65.5531915575,66.6528,25.7322,0.0574,111.1066,-0.012,6.876,4,"basin",8.298,38.8932,"2016-18","NS"
2017,2,"SH",77.9393453625,143.5605,25.2549,0.0666,178.6311,1.3942,23.0172,4,"basin",4.5032,41.526,"2016-18","NS"
2017,2,"SR",57.1889978075,102.1751,18.1787,0.0041,50.3936,7e-04,0,4,"river",6.4911,52.4327,"2016-18","NS"
2017,2,"UM",60.6641516725,55.507,29.047,0.03,101.2853,6.4736,10.9969,4,"river",0.9947,32.0443,"2016-18","NS"
2017,2,"WP",62.354715465,77.6564,23.3622,0.0917,46.3534,0.342,20.5045,4,"basin",6.7567,41.8972,"2016-18","NS"
2017,4,"EP",57.29,80.4335,19.6903,0.0898,44.639,0.9156,20.7454,4,"basin",8.3938,39.7581,"2016-18","NS"
2017,4,"LM",64.025,70.9621,18.9649,0.062,19.7809,4.2747,8.5765,4,"river",4.9732,31.5034,"2016-18","NS"
2017,4,"NH",65.2625,88.2291,19.9544,0.0353,49.2257,0.4578,3.6209,4,"basin",6.7241,40.6237,"2016-18","NS"
2017,4,"SH",65.1625,155.384,20.7795,0.0327,79.1961,1.959,5.6495,4,"basin",8.2618,46.1042,"2016-18","NS"
2017,4,"SR",66.8425,99.4712,22.1208,0.0168,24.2544,0.1706,0,4,"river",6.8536,37.608,"2016-18","NS"
2017,4,"UM",67.75,39.8023,24.4696,0.0219,19.3202,6.9235,14.817,4,"river",-0.1369,26.8017,"2016-18","NS"
2017,4,"WP",64.855,76.5999,19.278,0.056,37.6748,0.0026,11.9773,4,"basin",7.4471,35.4855,"2016-18","NS"
2017,6,"EP",55.4075,74.715875,13.109375,0.059475,13.369625,3.2258,14.925425,4,"basin",8.6682,29.47245,"2016-18","NS"
2017,6,"LM",61.665,83.4019,13.6317,0.0412,8.3976,6.6621,0.0376,4,"river",6.2917,30.9538,"2016-18","NS"
2017,6,"NH",63.6325,80.3191,16.3079,0.0395,19.1939,0.0246,0.0474,4,"basin",8.4346,37.3776,"2016-18","NS"
2017,6,"SH",61.5775,128.5912,14.4791,0.0421,25.3492,1.9079,1.5177,4,"basin",7.7227,38.6989,"2016-18","NS"
2017,6,"SR",63.94,123.8932,16.3935,0.0291,6.6968,0.5248,0,4,"river",7.6805,34.0234,"2016-18","NS"
2017,6,"UM",59.7025,41.9566,18.9941,0.0335,5.5761,5.4914,2.3267,4,"river",-0.083,31.2759,"2016-18","NS"
2017,6,"WP",56.8275,80.2913,14.8197,0.0461,15.3803,0.8541,10.4125,4,"basin",7.8509,33.8192,"2016-18","NS"
2017,9,"EP",57.8425,21.3334,16.9705,0.0851,6.1706,3.4447,17.0933,4,"basin",14.3777,20.6939,"2016-18","NS"
2017,9,"NH",62.745,18.5365,18.0648,0.0285,7.0069,3.666,2.0043,4,"basin",7.2097,28.9619,"2016-18","NS"
2017,9,"SR",57.8425,22.8617,20.7207,0.0247,3.1182,4.5333,0,4,"river",2.4266,13.5967,"2016-18","NS"
2017,9,"WP",45.725,21.755,15.5414,0.0278,9.3311,3.3574,2.5427,4,"basin",7.4455,16.5083,"2016-18","NS"
2017,10,"LM",50.935,9.2463,18.3739,0.0568,5.047,0.2531,0,4,"river",8.4881,4.0422,"2016-18","NS"
2017,10,"SH",64.24,40.6034,18.3983,0.0345,42.1097,2.6528,2.333,4,"basin",3.1287,29.0792,"2016-18","NS"
2017,10,"UM",68,3.0559,18.6602,0.0868,5.9735,1.327,0,4,"river",4.5604,2.8368,"2016-18","NS"
2018,1,"EP",56.2025,76.853,25.0111,0.1144,131.283,0.9285,26.4724,4,"basin",7.9385,38.5611,"2016-18","NS"
2018,1,"LM",64.8875,66.3184,28.7795,0.067,96.6975,2.0406,7.0177,4,"river",7.4127,31.666,"2016-18","NS"
2018,1,"NH",35.33,50.6946,25.0605,0.0347,81.0684,-9e-04,5.6182,1,"basin",7.9328,37.3601,"2016-18","NS"
2018,1,"SH",55.8325,89.0124,23.7307,0.0785,214.4711,1.385,10.4359,4,"basin",5.0393,38.5979,"2016-18","NS"
2018,1,"SR",64.7625,99.9045,26.895,0.0153,70.0818,0.0986,0.0985,4,"river",6.0175,36.2753,"2016-18","NS"
2018,1,"UM",78.73,28.2338,31.3774,0.0196,46.1278,3.6541,5.7674,4,"river",-0.1379,23.5814,"2016-18","NS"
2018,2,"NH",50.6266666666667,61.153,24.4216,0.3859,48.0904,0.0664,49.6725,3,"basin",6.0081,40.123,"2016-18","NS"
2018,2,"WP",53.215,68.8928,24.6065,0.0765,90.8571,0.0815,20.7266,4,"basin",7.2253,35.6311,"2016-18","NS"
